ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Se vende casa construida con adobe de 60m2, para reformar. Precio negociable.",Anuncio actualizado el 17 de marzo,0,0,sin baños,0,0,segunda mano/para reformar,,no indicado,,,0,,,28549348, Casa o chalet independiente,,,Venialbo,"Calle Toro, 14"," Calle Toro, 14 , Venialbo , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",70,,2019-04-11,,8000,0,sin habitación,0,0,0,
"Piso para reformar en toro salón, cocina, baño y tres habitaciones.",Anuncio actualizado el 27 de enero,0,1,1,0,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,,0,,,40470606,Piso,,1,Toro,"Calle Padre José Navarro, 2"," Calle Padre José Navarro, 2 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",105,95,2019-04-11,este,47000,0,3,1,0,0,
"piso en excelente estado (2 años), zona tranquila con jardín y a 5 minutos de la colegiata. totalmente exterior, habitaciones muy grandes. amueblado, y listo para vivir. cocina totalmente equipada. calefacción central con programador. ascensor, distribución:,3 vecinos en el edificio.",Anuncio actualizado el 10 de marzo,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,1661145,Ático,,1,Toro,"Calle Batalla de Toro, 1"," Calle Batalla de Toro, 1 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",83,66,2019-04-11,,85000,0,2,1,0,0,
"Se vende ático en el centro de Toro, al lado del ayuntamiento, el ático esta orientado a dos calles laterales y la fachada principal esta situada en la plaza Bollos de Hito, dispone de 2 dormitorios, 1 baños, trasteros y 1 despensa, excelentes calidades, encimeras de mármol y granito, suelos de parquet, calefacción y agua caliente de gas natural y 2 plazas de garaje opcionales con acceso directo al garaje desde la vivienda.",Anuncio actualizado el 20 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,,26642455,Ático,,1,Toro,"Calle San Lorenzo el Real, 4"," Calle San Lorenzo el Real, 4 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",200,189,2019-04-11,sur,255000,0,5,1,0,1,
"Antigua Iglesia de la Orden Mercedaria, situada en el casco histórico de la ciudad y rehabilitada recientemente. Calefacción con suelo radiante, suelo de mármol, estucos, coro, antigua sacristía, zona de cocina y baño. Se estudiará cualquier oferta económica y se responderá lo antes posible.",Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/buen estado,,inmueble exento,,,0,,,30399488, Palacio,,,Toro,"Calle Rey de Labradores, 6"," Calle Rey de Labradores, 6 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",235,195,2019-04-11,,385000,0,4,0,0,1,
"distribución:, terraza descubierta de 8 m2, 1 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 28 de enero,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,2140091,Piso,,0,Toro,"Calle Macarros, 6"," Calle Macarros, 6 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",74,,2019-04-11,,45000,0,3,0,0,1,
"Amplio ático luminoso, 3 dormitorios, salón, cocina, baño, calefaccion, armarios empotrados en dormitorios, cocina amueblada y terrazas en habitaciones, salón y cocina, 2, trasteros en terrazas, Precio negociable. 3ª Planta.",más de 5 meses sin actualizar,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,36513625,Piso,,0,Morales de Toro,"Plaza Mayor, 7"," Plaza Mayor, 7 , Morales de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",91,,2019-04-11,,85000,0,3,0,0,1,
"Venta de chalet nuevo, a estrenar de 500 m2 de cuatro dormitorios, dos baños, cocina,salon, terrazas, parcela y sotano para tres coches. Situacion privilegiada, en frente de la estacion de autobuses. Materiales de primerisima calidad, ventanas climalit etc.. . Mejor venir a verlo.",Anuncio actualizado el 5 de marzo,0,0,2,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,37898609, Chalet adosado,,,Toro,"Calle Alba, 50"," Calle Alba, 50 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",500,150,2019-04-11,,350000,0,4,0,0,1,
"Magnifico atico en toro, 3 dormitorio, 1 baño, salon y cocina, terraza cubierta de 120 m^2 y mas de 80 m^2 de vivienda. Necesita una pequeña reforma. Vista espectaculares. Mejor venir a verlo. Posibilidad de trastero y plaza de garaje para dos coches en el mismo edificio(precio no incluido en el anuncio).",Anuncio actualizado el 5 de marzo,0,1,1,1,0,segunda mano/buen estado,,,planta 4ª exterior,,0,,,39873619,Ático,,1,Toro,"Calle Doctor Olivares, 12"," Calle Doctor Olivares, 12 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",200,190,2019-04-11,,70000,0,3,0,0,1,
"Con 82 metros cuadrados útiles.,Consta de: vestíbulo, pasillo, salón comedor, baño, tres dormitorios y trastero (10 metros cuadrados),Orientada al sur oeste, muy luminosa con ascensor y cerca de las salidas a las redes de circulación principales.",Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,82251769,Piso,,1,Toro,"Avenida Antona García, 2"," Avenida Antona García, 2 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",100,82,2019-04-11,"sur, oeste",65000,0,3,1,0,0,
,Anuncio actualizado el 8 de abril,0,0,1,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,,0,,,383316,Piso,,0,Toro,"Calle Cristo, 2"," Calle Cristo, 2 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",82,76,2019-04-11,,58000,0,3,0,0,1,
,Anuncio actualizado el 16 de noviembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,31804169, Casa de pueblo,,,Toro,"Calle frailes, 3"," Calle frailes, 3 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",220,,2019-04-11,,40000,0,5,0,0,1,
,Anuncio actualizado el 8 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,39742699,Piso,,0,Toro,"Calle Palacio de las Leyes, 8"," Calle Palacio de las Leyes, 8 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",102,,2019-04-11,,55000,0,4,0,0,1,
"Casa de Pueblo en Fuentesecas zona FUENTESECAS, 216 m. de superficie, 1152 m. superficie parcela, 3 habitaciones dobles, baño, bodega propiedad de origen.,Extras: patio, garaje incluido, a tan solo 30 kilometros de Zamora y 14 de Toro.",Anuncio actualizado el 11 de abril,0,0,2,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,37459476, Casa de pueblo,,,Fuentesecas,," , Fuentesecas , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",1152,216,2019-04-11,,19900,0,3,0,0,0,
Casa muy luminosa y acogedora. Ideal para personas con inquietudes artisticas.,Anuncio actualizado el 17 de marzo,0,0,1,0,1,segunda mano/buen estado,,no indicado,2 plantas,,0,,,26173581, Casa de pueblo,,,Villalonso,"Calle Oro, 4"," Calle Oro, 4 , Villalonso , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",115,102,2019-04-11,sur,49000,0,2,1,0,0,
La fachada principal da a la plaza mayor que es peatonal. Otra fachada a la calle cruces. En el Nº 2 de la misma esta el garaje almacén de 33+33 m2 incluido en el precio.,Anuncio actualizado el 7 de abril,0,0,1,1,0,segunda mano/para reformar,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,29317014, Casa o chalet independiente,,,Vezdemarban,"Plaza Mayor, 10"," Plaza Mayor, 10 , Vezdemarban , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",384,,2019-04-11,oeste,15000,0,5,1,0,0,
precio negociable.,Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,30025871, Chalet pareado,,,Peleagonzalo,"Calle Mirador, 3"," Calle Mirador, 3 , Peleagonzalo , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",90,,2019-04-11,"norte, sur",25000,0,2,0,0,1,
"Se puede entra a vivir, luego depende de si se quiere hacer reformas. Se aceptan ofertas.",Anuncio actualizado el 19 de marzo,0,0,2,0,0,segunda mano/para reformar,,,2 plantas,,0,,,32756553, Casa rural,,,Toro,"Calle barrio nuevo, 22"," Calle barrio nuevo, 22 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",120,,2019-04-11,,38000,0,3,0,0,0,
"Está situada a 20 m del paseo del Carmen. Zona tranquila. La casa se vende amueblada y consta de planta baja, la cual esta distribuida en una sala comedor, 1 aseo, cocina equipada y un garage con acceso desde la vivienda. La planta de arriba tiene 3 habitaciones, un amplio baño y armario empotrado en pasillo. Garaje. Calefacción. CE: G.",Anuncio actualizado el 7 de abril,0,0,2,1,0,segunda mano/buen estado,,,2 plantas,plaza de garaje incluida en el precio,0,,,33077382, Casa o chalet independiente,,,Toro,"Calle san marcos, 22"," Calle san marcos, 22 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",105,87,2019-04-11,,125000,0,3,0,0,0,
"Piso de 3 hab, 1 baño, terraza cubierta y trastero. El piso da a dos calles, es bastante luminoso, esta reformado, actualmente se vive en el. Para mas informacion contactar.",Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,34705244,Piso,,0,Toro,"Ronda de Capuchinos, 11"," Ronda de Capuchinos, 11 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",80,70,2019-04-11,"norte, sur",40000,0,3,1,0,1,
"Casa de 101m2 construidos ubicada en la localidad de Toro (Zamora). Los techos tienen vigas de madera vista. La vivienda consta entre sus distintas dependencias de dos habitaciones y un baño. No dispone de calefacción.,Éste es sólo uno de los más de 30.000 inmuebles que tenemos para ti. Descubre más en Aliseda Inmobiliaria.",Anuncio actualizado el 21 de marzo,0,0,1,0,0,,,,,,0,,,34833614, Casa o chalet,,,Toro,Calle arriba," Calle arriba , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",101,,2019-04-11,,11000,0,3,0,0,0,
"Tiene calefacción por gas ciudad con instalación totalmente nueva, caldera y radiadores.,Cocina restaurada: encimera, vitro y horno nuevos.,Parquet.",Anuncio actualizado el 7 de abril,0,1,2,1,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,34998830,Piso,,1,Toro,"Plaza la Colegiata, 5 B"," Plaza la Colegiata, 5 B , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",121,87,2019-04-11,sur,78000,1,3,1,0,1,
Calle El Templo 26. Solar urbano en toro. una parte está construido (casa y almacenes). El pgou permite la construcción de viviendas de tres plantas.,Anuncio actualizado el 3 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,,,0,,,35555027, Casa de pueblo,,,Toro,"Calle Templo, 26"," Calle Templo, 26 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",635,,2019-04-11,,105000,0,4,0,0,0,
Habitación hecha en el garage como sala de cine. Carpinteria exterior de madera con climalit y contraventanas de aluminio lacado. Persianas de aluminio. Calefacción por suelo radiante a gas natural. Carpinteria en roble. Puerta exterior acorazada. Puerta del garage automatica. Tomas de TV en todas las dependencias. Totalmente amueblado y listo para entrar. PRECIO NEGOCIABLE.,Anuncio actualizado el 3 de diciembre,1,1,2,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,36256168, Chalet adosado,,,Toro,"Calle de la Ermita, 14"," Calle de la Ermita, 14 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",170,130,2019-04-11,este,170000,0,3,1,0,1,
"Toro, Calle Pajarinas, 260 m2, 390 m2 terreno, 4 habitaciones, 4 baños, armarios, calefacción, garaje, jardín, trastero, CocinaOffice, Patio, suite, Electrodomésticos, Horno, Lavadora, Microondas, Nevera, videoportero, lavadero, 420000 eur..",Anuncio actualizado el 28 de enero,0,0,4,0,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,36466690, Casa o chalet independiente,,,Toro,"Calle Pajarinas, 13"," Calle Pajarinas, 13 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",390,,2019-04-11,,420000,0,4,0,0,0,
"Se vende piso SEMIAMUEBLADO! perfecto estado para entrar a vivir, sin necesidad de hacer obra, mejor ver. Dispone de 3hab 1baño, una terraza cubierta y un trastero.",Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,inmueble exento,planta 2ª exterior,,0,,,36821043,Piso,,0,Toro,"Calle Alberca de Capuchinos, 11"," Calle Alberca de Capuchinos, 11 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",70,,2019-04-11,,41000,0,3,1,0,1,
"Vendo o alquilo piso de 4 dorm. , 2 baños, salón y cocina idependientes, terraza, galería, vestíbulo, parquet, doble ventana con climalit, muy soleado, zona tranquila, amueblado.",Anuncio actualizado el 11 de febrero,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,34083824,Piso,,1,Toro,"Travesía carlos pinilla, 9"," Travesía carlos pinilla, 9 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",133,114,2019-04-11,,79500,0,4,0,0,1,
"Preciosa casa en Toro, 2 plantas más desván, 3 dormitorios, amplio salón, cuarto de baño, cocina, comedor, patio de 65 m, trasteros en el patio, calefacción nueva, totalmente amueblada, a 100 m del ambulatorio.",Anuncio actualizado el 28 de febrero,0,0,1,0,0,segunda mano/buen estado,,,2 plantas,,0,,,38355034, Casa o chalet independiente,,,Toro,"Calle Carrizos, 7"," Calle Carrizos, 7 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",110,,2019-04-11,,120000,0,3,1,0,0,
"Chalet en Toro, Zamora, en la Urbanización el Gejo. Parcela 1.400 metros completamente vallada, Vivienda de 150 metros, Piscina, Garaje, Vivienda para entrar a vivir de 3 habitaciones dobles, Salon de 40 metros, Baño completo, Cocina totalmente amueblada, 3 porches, barbacoa, amplias zonas de cesped, zona de huerto.",Anuncio actualizado el 2 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,1,,,39145176, Casa o chalet independiente,,,Toro,Urb. URBANIZACION EL GEJO," Urbanización el Gejo, 8 , Urb. URBANIZACION EL GEJO , Toro , Alfoz de Toro, Zamora ","Urbanización el Gejo, 8",,"Alfoz de Toro, Zamora",1400,150,2019-04-11,este,129000,0,4,1,1,0,
Calefación individual. Plaza de garaje y trastero grandes. Cocina amueblada. Suelo de parqué.,más de 5 meses sin actualizar,0,0,2,0,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje incluida en el precio,0,,,39601541,Piso,,1,Toro,"Calle Corredera, 53"," Calle Corredera, 53 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",120,90,2019-04-11,,122000,0,4,1,0,0,
Casa de 101m2 construidos ubicada en la localidad de Toro (Zamora). Los techos tienen vigas de madera vista. La vivienda consta entre sus distintas dependencias de dos habitaciones y un baño. No dispone de calefacción.,Anuncio actualizado el 21 de febrero,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,39917116, Casa o chalet independiente,,,Toro,Calle arriba," Calle arriba , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",101,,2019-04-11,,11000,0,3,0,0,0,
"Carretera la estacion. Se vende casa en toro de 4 dormitorios, salon, cocina, salita, 1baño, galeria, patio grande, terraza amplia, sobrado, y garaje con otro gran patio SOLO VENTA. Garaje. Trastero. Terraza.",Anuncio actualizado el 21 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,1 planta,plaza de garaje incluida en el precio,0,,,40008842, Casa de pueblo,,,Toro,"Carretera Estación, 3"," Carretera Estación, 3 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",250,,2019-04-11,,60000,0,4,1,0,1,
"Planta Baja cocina, cuarto de baño, trastero y local comercial/salón comedor. En Primera Planta habitación con cuarto de baño y salón. En Segunda Planta dos habitaciones con armarios empotrados y otro cuarto de baño y Tercera Planta con terraza. Precio negociable.",Anuncio actualizado el 12 de marzo,0,1,3,1,0,segunda mano/buen estado,,,3 plantas,,0,,,82629445, Casa o chalet independiente,,,Toro,"Calle Rejadorada, 10"," Calle Rejadorada, 10 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",117,,2019-04-11,,60000,0,3,0,0,1,
"Casa con puertas nuevas, recién pintada, dos pisos, instalación de luz y agua nuevas, tejado en buenas condiciones, para entrar a vivir. Con patio, muy soleada, orientación al medio día. Contactar sólo por teléfono.",Anuncio actualizado el 31 de marzo,0,0,1,0,0,segunda mano/buen estado,,inmueble exento,2 plantas,,0,,,82697992, Casa de pueblo,,,Vezdemarban,"Las 4 Calles, 11"," Las 4 Calles, 11 , Vezdemarban , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",110,100,2019-04-11,este,25500,0,4,0,0,0,
"El inmueble (CASA UNIFAMILIAR) se encuentra situado en el municipio de Pinilla de Toro (ZAMORA). La vivienda consta de una planta y se distribuye en: - Planta Baja: cuatro dormitorios, salón-comedor, cocina, un cuarto de baño, hall. - Planta Primera: tres dormitorios, un cuarto de baño. Inmueble sujeto a campaña válida hasta el 31-12-2018. Consultar condiciones especiales.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,38662385, Casa o chalet independiente,,,Pinilla de Toro,Calle progreso," Calle progreso , Pinilla de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",220,,2019-04-11,,44961,0,4,0,0,0,
Bodega rustica antiguaen el centro del pueblo. Muy bien conservada y totalmente equipada. Con el lagar y viga originales.,Anuncio actualizado el 11 de abril,0,0,1,0,1,segunda mano/buen estado,,no indicado,2 plantas,,0,,,84821857, Casa de pueblo,,,Pozoantiguo,"Travesía DE PROCESIONES, 1"," Travesía DE PROCESIONES, 1 , Pozoantiguo , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",180,178,2019-04-11,,40000,0,3,0,0,0,
"Se vende duelex, en perfecto estado completamente amueblado, con calefacción de gas natural. Suelo de parquet. El motivo de la venta es por cambio de domicilio. Con dos plazas de garaje y un trastero.",Anuncio actualizado el 22 de febrero,0,0,2,0,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,32313406,Dúplex,,1,Toro,"Avenida antona garcía, 7"," Avenida antona garcía, 7 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",85,,2019-04-11,,89000,0,3,1,0,0,
"Casa para reformar, situación céntrica, a dos calles haciendo esquina. A dos minutos del arco del reloj.",Anuncio actualizado el 7 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,33598483, Chalet adosado,,,Toro,Calle rey de labradores s/n," Calle rey de labradores s/n , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",166,130,2019-04-11,,28500,0,3,0,0,0,
habitaciones y amplio salón. Cocina y baño. Terraza con magníficas vistas de la localidad. Visítela y consulte nuestras condiciones de financiación.,Anuncio actualizado el 4 de abril,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,35791568,Piso,,0,Toro,Calle judería," Calle judería , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",79,61,2019-04-11,,44000,0,3,0,0,0,
,Anuncio actualizado el 31 de marzo,0,0,2,1,0,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,0,,calefacción individual,84386853, Casa o chalet independiente,,,Toro,"Avenida de Tagarabuena, 9"," Avenida de Tagarabuena, 9 , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",600,,2019-04-11,,200000,0,3,1,0,0,
"Piso en muy buen estado, 3 dormitorios y 2 baños completos y terraza, buen estado de conservación interno ya que se encuentra reformado, tiene buenos acceso por carretera.",Anuncio actualizado el 22 de marzo,1,0,1,1,0,segunda mano/buen estado,1985,no indicado,planta 3ª,,0,,calefacción individual,84291953,Piso,,,Toro,Urb. null," Calle de los Aires, 5 , Urb. null , Toro , Alfoz de Toro, Zamora ","Calle de los Aires, 5",,"Alfoz de Toro, Zamora",118,84,2019-04-11,,48900,0,3,0,0,1,
"Gran oportunidad para vivir o como casa de recreo.,En toro, uno de los mejores pueblos de castilla y león,pueblo grande con todas las comodidades, supermercados, multitud de cultura e impresionantes vistas, colegios, institutos, estación de autobuses, correos, teatro, plaza de toros, piscina climatizada, centros deportivos, fabricas.,La vivienda consta de 100 m/2 útiles repartidos en 2 amplias habitaciones, ( con posibilidad de hacer una más), salón independiente, cocina distribuida en zona de cocinar y zona comedor, despensa, 1 baño y 1 aseo,tiene patio de aproximadamente 15 m/2, en el que hay una pequeña bodega donde se hacia vino. Y otra habitación como trastero.,Dispone de una segunda planta, sin tabicar, para que usted la pueda diseñar.,Muy luminosa, ventanas de climalit y verjas en todas ellas.,¡ no se lo pierda y venga a verla sin ningún compromiso!,tan solo 53.000 €. Pregúntanos por ella, le encantará.,******* se aceptan ofertas *********.",Anuncio actualizado el 3 de abril,0,0,2,0,0,,,en trámite,,,1,,calefacción individual,35276918, Casa de pueblo,,,Toro,," , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",100,85,2019-04-11,sur,53000,0,2,1,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,0,,,31722302, Chalet adosado,,,Morales de Toro,Calle Gustavo Alfageme," Calle Gustavo Alfageme , Morales de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",205,175,2019-04-11,,100000,0,4,0,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,31722303, Chalet pareado,,,Morales de Toro,Calle Gustavo Alfageme," Calle Gustavo Alfageme , Morales de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",209,168,2019-04-11,,83000,0,4,1,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,31722304, Chalet pareado,,,Morales de Toro,Carretera," Carretera , Morales de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",209,168,2019-04-11,,83000,0,4,1,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,31722305, Chalet pareado,,,Morales de Toro,Calle Gustavo Alfageme," Calle Gustavo Alfageme , Morales de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",209,168,2019-04-11,,83000,0,4,1,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,31722306, Chalet pareado,,,Morales de Toro,Calle Gustavo Alfageme," Calle Gustavo Alfageme , Morales de Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",209,168,2019-04-11,,83000,0,4,1,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,31722307, Chalet pareado,,,Toro,Carretera Tordesillas," Carretera Tordesillas , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",209,168,2019-04-11,,100000,0,4,1,0,0,
"Casa adosada para acabar de construir distribuida en 3 plantas, con garaje, trastero y bodega en planta semisótano. Cuenta con salón-comedor, cocina con tendedero, 4 habitaciones, 2 baños y 1 aseo. Con jardín y patio.",Anuncio actualizado el 29 de marzo,0,0,3,0,0,segunda mano/buen estado,,,,plaza de garaje incluida en el precio,1,,,31722308, Chalet pareado,,,Toro,Carretera Tordesillas," Carretera Tordesillas , Toro , Alfoz de Toro, Zamora ",,,"Alfoz de Toro, Zamora",209,168,2019-04-11,,83000,0,4,1,0,0,
